lintasan,langkah,waktu,p0,p1,p2
sudut-1,22,0.022,0.071191558915,0.883280305685,0.045528135400
sudut-1,23,0.023,0.073802784915,0.879296172203,0.046901042881
sudut-1,24,0.024,0.076399749782,0.875345264804,0.048254985414
sudut-1,25,0.025,0.078982520037,0.871427276602,0.049590203361
sudut-1,26,0.026,0.081551162042,0.867541903806,0.050906934151
sudut-1,27,0.027,0.084105742000,0.863688845685,0.052205412315
sudut-1,28,0.028,0.086646325948,0.859867804531,0.053485869521
sudut-1,29,0.029,0.089172979758,0.856078485636,0.054748534606
sudut-1,30,0.030,0.091685769134,0.852320597250,0.055993633616
sudut-1,31,0.031,0.094184759612,0.848593850556,0.057221389832
sudut-1,32,0.032,0.096670016558,0.844897959635,0.058432023807
sudut-1,33,0.033,0.099141605163,0.841232641437,0.059625753400
sudut-1,34,0.034,0.101599590446,0.837597615748,0.060802793806
sudut-1,35,0.035,0.104044037250,0.833992605163,0.061963357587
sudut-1,36,0.036,0.106475010240,0.830417335053,0.063107654707
sudut-1,37,0.037,0.108892573902,0.826871533538,0.064235892560
sudut-1,38,0.038,0.111296792543,0.823354931453,0.065348276003
sudut-1,39,0.039,0.113687730288,0.819867262326,0.066445007386
sudut-1,40,0.040,0.116065451078,0.816408262343,0.067526286580
sudut-1,41,0.041,0.118430018670,0.812977670321,0.068592311009
sudut-1,42,0.042,0.120781496635,0.809575227685,0.069643275680
sudut-1,43,0.043,0.123119948358,0.806200678432,0.070679373210
sudut-1,44,0.044,0.125445437035,0.802853769110,0.071700793855
sudut-1,45,0.045,0.127758025672,0.799534248789,0.072707725539
sudut-1,46,0.046,0.130057777085,0.796241869033,0.073700353882
sudut-1,47,0.047,0.132344753897,0.792976383874,0.074678862229
sudut-1,48,0.048,0.134619018540,0.789737549786,0.075643431674
sudut-1,49,0.049,0.136880633251,0.786525125660,0.076594241088
sudut-1,50,0.050,0.139129660072,0.783338872778,0.077531467150
sudut-1,51,0.051,0.141366160847,0.780178554786,0.078455284367
sudut-1,52,0.052,0.143590197227,0.777043937669,0.079365865104
sudut-1,53,0.053,0.145801830661,0.773934789730,0.080263379609
sudut-1,54,0.054,0.148001122402,0.770850881560,0.081147996038
sudut-1,55,0.055,0.150188133502,0.767791986018,0.082019880481
sudut-1,56,0.056,0.152362924811,0.764757878204,0.082879196984
sudut-1,57,0.057,0.154525556981,0.761748335439,0.083726107580
sudut-1,58,0.058,0.156676090458,0.758763137237,0.084560772305
sudut-1,59,0.059,0.158814585488,0.755802065285,0.085383349227
sudut-1,60,0.060,0.160941102110,0.752864903418,0.086193994471
sudut-1,61,0.061,0.163055700163,0.749951437599,0.086992862238
sudut-1,62,0.062,0.165158439276,0.747061455893,0.087780104831
sudut-1,63,0.063,0.167249378875,0.744194748449,0.088555872676
sudut-1,64,0.064,0.169328578180,0.741351107473,0.089320314347
sudut-1,65,0.065,0.171396096202,0.738530327212,0.090073576586
sudut-1,66,0.066,0.173451991745,0.735732203926,0.090815804328
sudut-1,67,0.067,0.175496323407,0.732956535874,0.091547140719
sudut-1,68,0.068,0.177529149574,0.730203123288,0.092267727139
sudut-1,69,0.069,0.179550528424,0.727471768351,0.092977703225
sudut-1,70,0.070,0.181560517927,0.724762275183,0.093677206891
sudut-1,71,0.071,0.183559175840,0.722074449814,0.094366374346
sudut-1,72,0.072,0.185546559713,0.719408100168,0.095045340119
sudut-1,73,0.073,0.187522726881,0.716763036041,0.095714237077
sudut-1,74,0.074,0.189487734471,0.714139069083,0.096373196445
sudut-1,75,0.075,0.191441639397,0.711536012777,0.097022347826
sudut-1,76,0.076,0.193384498359,0.708953682420,0.097661819221
sudut-1,77,0.077,0.195316367849,0.706391895105,0.098291737046
sudut-1,78,0.078,0.197237304143,0.703850469702,0.098912226155
sudut-1,79,0.079,0.199147363304,0.701329226839,0.099523409857
sudut-1,80,0.080,0.201046601184,0.698827988883,0.100125409933
sudut-1,81,0.081,0.202935073420,0.696346579922,0.100718346658
sudut-1,82,0.082,0.204812835435,0.693884825750,0.101302338815
sudut-1,83,0.083,0.206679942440,0.691442553844,0.101877503716
sudut-1,84,0.084,0.208536449430,0.689019593351,0.102443957219
sudut-1,85,0.085,0.210382411186,0.686615775067,0.103001813746
sudut-1,86,0.086,0.212217882276,0.684230931424,0.103551186300
sudut-1,87,0.087,0.214042917053,0.681864896468,0.104092186479
sudut-1,88,0.088,0.215857569655,0.679517505846,0.104624924499
sudut-1,89,0.089,0.217661894005,0.677188596788,0.105149509207
sudut-1,90,0.090,0.219455943812,0.674878008089,0.105666048098
sudut-1,91,0.091,0.221239772571,0.672585580098,0.106174647331
sudut-1,92,0.092,0.223013433560,0.670311154694,0.106675411745
sudut-1,93,0.093,0.224776979844,0.668054575278,0.107168444878
sudut-1,94,0.094,0.226530464273,0.665815686749,0.107653848979
sudut-1,95,0.095,0.228273939480,0.663594335497,0.108131725023
sudut-1,96,0.096,0.230007457886,0.661390369383,0.108602172731
sudut-1,97,0.097,0.231731071697,0.659203637721,0.109065290582
sudut-1,98,0.098,0.233444832901,0.657033991270,0.109521175828
sudut-1,99,0.099,0.235148793276,0.654881282214,0.109969924510
sudut-1,100,0.100,0.236843004382,0.652745364148,0.110411631470
sudut-1,101,0.101,0.238527517566,0.650626092063,0.110846390370
sudut-1,102,0.102,0.240202383961,0.648523322336,0.111274293704
sudut-1,103,0.103,0.241867654483,0.646436912708,0.111695432809
sudut-1,104,0.104,0.243523379838,0.644366722277,0.112109897885
sudut-1,105,0.105,0.245169610515,0.642312611480,0.112517778004
sudut-1,106,0.106,0.246806396791,0.640274442081,0.112919161128
sudut-1,107,0.107,0.248433788728,0.638252077156,0.113314134116
sudut-1,108,0.108,0.250051836176,0.636245381081,0.113702782744
sudut-1,109,0.109,0.251660588769,0.634254219516,0.114085191714
sudut-1,110,0.110,0.253260095933,0.632278459397,0.114461444671
sudut-1,111,0.111,0.254850406875,0.630317968915,0.114831624209
sudut-1,112,0.112,0.256431570596,0.628372617512,0.115195811892
sudut-1,113,0.113,0.258003635879,0.626442275861,0.115554088261
sudut-1,114,0.114,0.259566651297,0.624526815857,0.115906532846
sudut-1,115,0.115,0.261120665214,0.622626110603,0.116253224183
sudut-1,116,0.116,0.262665725778,0.620740034400,0.116594239822
sudut-1,117,0.117,0.264201880929,0.618868462731,0.116929656341
sudut-1,118,0.118,0.265729178394,0.617011272252,0.117259549355
sudut-1,119,0.119,0.267247665691,0.615168340778,0.117583993531
sudut-1,120,0.120,0.268757390127,0.613339547274,0.117903062600
sudut-1,121,0.121,0.270258398798,0.611524771839,0.118216829363
sudut-1,122,0.122,0.271750738594,0.609723895697,0.118525365709
sudut-1,123,0.123,0.273234456191,0.607936801188,0.118828742620
sudut-1,124,0.124,0.274709598060,0.606163371751,0.119127030189
sudut-1,125,0.125,0.276176210461,0.604403491916,0.119420297623
sudut-1,126,0.126,0.277634339446,0.602657047294,0.119708613260
sudut-1,127,0.127,0.279084030861,0.600923924563,0.119992044576
sudut-1,128,0.128,0.280525330343,0.599204011461,0.120270658197
sudut-1,129,0.129,0.281958283322,0.597497196770,0.120544519908
sudut-1,130,0.130,0.283382935023,0.595803370310,0.120813694667
sudut-1,131,0.131,0.284799330463,0.594122422928,0.121078246609
sudut-1,132,0.132,0.286207514454,0.592454246484,0.121338239062
sudut-1,133,0.133,0.287607531602,0.590798733845,0.121593734553
sudut-1,134,0.134,0.288999426310,0.589155778872,0.121844794818
sudut-1,135,0.135,0.290383242774,0.587525276411,0.122091480814
sudut-1,136,0.136,0.291759024989,0.585907122284,0.122333852727
sudut-1,137,0.137,0.293126816743,0.584301213276,0.122571969981
sudut-1,138,0.138,0.294486661623,0.582707447130,0.122805891247
sudut-1,139,0.139,0.295838603013,0.581125722532,0.123035674454
sudut-1,140,0.140,0.297182684096,0.579555939106,0.123261376798
sudut-1,141,0.141,0.298518947851,0.577997997403,0.123483054746
sudut-1,142,0.142,0.299847437057,0.576451798889,0.123700764054
sudut-1,143,0.143,0.301168194294,0.574917245940,0.123914559767
sudut-1,144,0.144,0.302481261938,0.573394241831,0.124124496231
sudut-1,145,0.145,0.303786682169,0.571882690726,0.124330627105
sudut-1,146,0.146,0.305084496966,0.570382497672,0.124533005362
sudut-1,147,0.147,0.306374748110,0.568893568585,0.124731683304
sudut-1,148,0.148,0.307657477184,0.567415810248,0.124926712568
sudut-1,149,0.149,0.308932725571,0.565949130296,0.125118144133
sudut-1,150,0.150,0.310200534462,0.564493437211,0.125306028327
sudut-1,151,0.151,0.311460944846,0.563048640314,0.125490414841
sudut-1,152,0.152,0.312713997519,0.561614649753,0.125671352728
sudut-1,153,0.153,0.313959733082,0.560191376499,0.125848890420
sudut-1,154,0.154,0.315198191939,0.558778732334,0.126023075727
sudut-1,155,0.155,0.316429414301,0.557376629848,0.126193955851
sudut-1,156,0.156,0.317653440186,0.555984982423,0.126361577391
sudut-1,157,0.157,0.318870309416,0.554603704235,0.126525986349
sudut-1,158,0.158,0.320080061624,0.553232710236,0.126687228141
sudut-1,159,0.159,0.321282736247,0.551871916154,0.126845347599
sudut-1,160,0.160,0.322478372534,0.550521238481,0.127000388984
sudut-1,161,0.161,0.323667009542,0.549180594469,0.127152395989
sudut-1,162,0.162,0.324848686136,0.547849902118,0.127301411747
sudut-1,163,0.163,0.326023440992,0.546529080171,0.127447478837
sudut-1,164,0.164,0.327191312599,0.545218048108,0.127590639293
sudut-1,165,0.165,0.328352339255,0.543916726135,0.127730934611
sudut-1,166,0.166,0.329506559070,0.542625035181,0.127868405750
sudut-1,167,0.167,0.330654009967,0.541342896887,0.128003093146
sudut-1,168,0.168,0.331794729684,0.540070233603,0.128135036713
sudut-1,169,0.169,0.332928755770,0.538806968376,0.128264275854
sudut-1,170,0.170,0.334056125590,0.537553024948,0.128390849462
sudut-1,171,0.171,0.335176876324,0.536308327745,0.128514795931
sudut-1,172,0.172,0.336291044967,0.535072801874,0.128636153158
sudut-1,173,0.173,0.337398668331,0.533846373115,0.128754958554
sudut-1,174,0.174,0.338499783044,0.532628967911,0.128871249045
sudut-1,175,0.175,0.339594425551,0.531420513367,0.128985061082
sudut-1,176,0.176,0.340682632117,0.530220937240,0.129096430643
sudut-1,177,0.177,0.341764438824,0.529030167933,0.129205393243
sudut-1,178,0.178,0.342839881575,0.527848134489,0.129311983937
sudut-1,179,0.179,0.343908996091,0.526674766585,0.129416237324
sudut-1,180,0.180,0.344971817914,0.525509994527,0.129518187559
sudut-1,181,0.181,0.346028382409,0.524353749241,0.129617868350
sudut-1,182,0.182,0.347078724761,0.523205962267,0.129715312972
sudut-1,183,0.183,0.348122879977,0.522066565757,0.129810554265
sudut-1,184,0.184,0.349160882890,0.520935492465,0.129903624644
sudut-1,185,0.185,0.350192768154,0.519812675743,0.129994556103
sudut-1,186,0.186,0.351218570249,0.518698049533,0.130083380219
sudut-1,187,0.187,0.352238323478,0.517591548364,0.130170128158
sudut-1,188,0.188,0.353252061971,0.516493107347,0.130254830682
sudut-1,189,0.189,0.354259819685,0.515402662163,0.130337518151
sudut-1,190,0.190,0.355261630403,0.514320149067,0.130418220530
sudut-1,191,0.191,0.356257527736,0.513245504873,0.130496967391
sudut-1,192,0.192,0.357247545123,0.512178666955,0.130573787922
sudut-1,193,0.193,0.358231715831,0.511119573239,0.130648710930
sudut-1,194,0.194,0.359210072959,0.510068162198,0.130721764843
sudut-1,195,0.195,0.360182649433,0.509024372848,0.130792977719
sudut-1,196,0.196,0.361149478013,0.507988144740,0.130862377248
sudut-1,197,0.197,0.362110591287,0.506959417955,0.130929990758
sudut-1,198,0.198,0.363066021678,0.505938133105,0.130995845217
sudut-1,199,0.199,0.364015801441,0.504924231317,0.131059967242
sudut-1,200,0.200,0.364959962664,0.503917654238,0.131122383098
sudut-1,201,0.201,0.365898537268,0.502918344026,0.131183118706
sudut-1,202,0.202,0.366831557012,0.501926243343,0.131242199645
sudut-1,203,0.203,0.367759053487,0.500941295354,0.131299651159
sudut-1,204,0.204,0.368681058121,0.499963443720,0.131355498159
sudut-1,205,0.205,0.369597602180,0.498992632593,0.131409765227
sudut-1,206,0.206,0.370508716766,0.498028806613,0.131462476621
sudut-1,207,0.207,0.371414432819,0.497071910900,0.131513656281
sudut-1,208,0.208,0.372314781117,0.496121891056,0.131563327827
sudut-1,209,0.209,0.373209792280,0.495178693151,0.131611514569
sudut-1,210,0.210,0.374099496765,0.494242263726,0.131658239509
sudut-1,211,0.211,0.374983924871,0.493312549786,0.131703525342
sudut-1,212,0.212,0.375863106738,0.492389498796,0.131747394466
sudut-1,213,0.213,0.376737072347,0.491473058674,0.131789868979
sudut-1,214,0.214,0.377605851523,0.490563177791,0.131830970686
sudut-1,215,0.215,0.378469473933,0.489659804963,0.131870721103
sudut-1,216,0.216,0.379327969089,0.488762889450,0.131909141461
sudut-1,217,0.217,0.380181366346,0.487872380948,0.131946252706
sudut-1,218,0.218,0.381029694906,0.486988229587,0.131982075507
sudut-1,219,0.219,0.381872983815,0.486110385929,0.132016630256
sudut-1,220,0.220,0.382711261966,0.485238800959,0.132049937075
sudut-1,221,0.221,0.383544558100,0.484373426084,0.132082015815
sudut-1,222,0.222,0.384372900805,0.483514213131,0.132112886064
sudut-1,223,0.223,0.385196318516,0.482661114337,0.132142567146
sudut-1,224,0.224,0.386014839520,0.481814082352,0.132171078128
sudut-1,225,0.225,0.386828491952,0.480973070228,0.132198437820
sudut-1,226,0.226,0.387637303796,0.480138031423,0.132224664781
sudut-1,227,0.227,0.388441302890,0.479308919790,0.132249777320
sudut-1,228,0.228,0.389240516921,0.478485689579,0.132273793500
sudut-1,229,0.229,0.390034973429,0.477668295429,0.132296731142
sudut-1,230,0.230,0.390824699809,0.476856692365,0.132318607826
sudut-1,231,0.231,0.391609723305,0.476050835798,0.132339440896
sudut-1,232,0.232,0.392390071020,0.475250681517,0.132359247463
sudut-1,233,0.233,0.393165769909,0.474456185688,0.132378044403
sudut-1,234,0.234,0.393936846783,0.473667304847,0.132395848370
sudut-1,235,0.235,0.394703328309,0.472883995904,0.132412675787
sudut-1,236,0.236,0.395465241012,0.472106216129,0.132428542858
sudut-1,237,0.237,0.396222611273,0.471333923159,0.132443465568
sudut-1,238,0.238,0.396975465331,0.470567074987,0.132457459682
sudut-1,239,0.239,0.397723829284,0.469805629962,0.132470540754
sudut-1,240,0.240,0.398467729090,0.469049546786,0.132482724124
sudut-1,241,0.241,0.399207190566,0.468298784508,0.132494024926
sudut-1,242,0.242,0.399942239389,0.467553302524,0.132504458086
sudut-1,243,0.243,0.400672901099,0.466813060573,0.132514038327
sudut-1,244,0.244,0.401399201097,0.466078018732,0.132522780172
sudut-1,245,0.245,0.402121164645,0.465348137412,0.132530697943
sudut-1,246,0.246,0.402838816870,0.464623377362,0.132537805769
sudut-1,247,0.247,0.403552182761,0.463903699655,0.132544117583
sudut-1,248,0.248,0.404261287174,0.463189065696,0.132549647131
sudut-1,249,0.249,0.404966154827,0.462479437208,0.132554407965
sudut-1,250,0.250,0.405666810304,0.461774776240,0.132558413455
sudut-1,251,0.251,0.406363278058,0.461075045156,0.132561676786
sudut-1,252,0.252,0.407055582405,0.460380206634,0.132564210961
sudut-1,253,0.253,0.407743747531,0.459690223666,0.132566028803
sudut-1,254,0.254,0.408427797488,0.459005059551,0.132567142961
sudut-1,255,0.255,0.409107756199,0.458324677895,0.132567565906
sudut-1,256,0.256,0.409783647454,0.457649042608,0.132567309938
sudut-1,257,0.257,0.410455494915,0.456978117898,0.132566387187
sudut-1,258,0.258,0.411123322112,0.456311868273,0.132564809615
sudut-1,259,0.259,0.411787152448,0.455650258535,0.132562589017
sudut-1,260,0.260,0.412447009197,0.454993253779,0.132559737024
sudut-1,261,0.261,0.413102915506,0.454340819388,0.132556265106
sudut-1,262,0.262,0.413754894393,0.453692921033,0.132552184574
sudut-1,263,0.263,0.414402968752,0.453049524669,0.132547506579
sudut-1,264,0.264,0.415047161349,0.452410596532,0.132542242118
sudut-1,265,0.265,0.415687494826,0.451776103139,0.132536402034
sudut-1,266,0.266,0.416323991700,0.451146011281,0.132529997018
sudut-1,267,0.267,0.416956674364,0.450520288025,0.132523037611
sudut-1,268,0.268,0.417585565086,0.449898900707,0.132515534207
sudut-1,269,0.269,0.418210686013,0.449281816935,0.132507497052
sudut-1,270,0.270,0.418832059169,0.448669004582,0.132498936249
sudut-1,271,0.271,0.419449706456,0.448060431784,0.132489861760
sudut-1,272,0.272,0.420063649655,0.447456066941,0.132480283404
sudut-1,273,0.273,0.420673910427,0.446855878710,0.132470210863
sudut-1,274,0.274,0.421280510312,0.446259836007,0.132459653682
sudut-1,275,0.275,0.421883470731,0.445667908001,0.132448621269
sudut-1,276,0.276,0.422482812987,0.445080064114,0.132437122900
sudut-1,277,0.277,0.423078558263,0.444496274018,0.132425167719
sudut-1,278,0.278,0.423670727625,0.443916507634,0.132412764741
sudut-1,279,0.279,0.424259342024,0.443340735125,0.132399922851
sudut-1,280,0.280,0.424844422292,0.442768926901,0.132386650807
sudut-1,281,0.281,0.425425989145,0.442201053611,0.132372957244
sudut-1,282,0.282,0.426004063184,0.441637086144,0.132358850671
sudut-1,283,0.283,0.426578664898,0.441076995625,0.132344339477
sudut-1,284,0.284,0.427149814656,0.440520753414,0.132329431930
sudut-1,285,0.285,0.427717532720,0.439968331102,0.132314136178
sudut-1,286,0.286,0.428281839232,0.439419700513,0.132298460254
sudut-1,287,0.287,0.428842754228,0.438874833698,0.132282412073
sudut-1,288,0.288,0.429400297628,0.438333702935,0.132265999438
sudut-1,289,0.289,0.429954489240,0.437796280724,0.132249230036
sudut-1,290,0.290,0.430505348765,0.437262539790,0.132232111446
sudut-1,291,0.291,0.431052895789,0.436732453076,0.132214651135
sudut-1,292,0.292,0.431597149792,0.436205993746,0.132196856462
sudut-1,293,0.293,0.432138130143,0.435683135178,0.132178734680
sudut-1,294,0.294,0.432675856102,0.435163850964,0.132160292934
sudut-1,295,0.295,0.433210346821,0.434648114911,0.132141538267
sudut-1,296,0.296,0.433741621347,0.434135901035,0.132122477618
sudut-1,297,0.297,0.434269698615,0.433627183561,0.132103117824
sudut-1,298,0.298,0.434794597458,0.433121936919,0.132083465622
sudut-1,299,0.299,0.435316336601,0.432620135748,0.132063527650
sudut-1,300,0.300,0.435834934664,0.432121754887,0.132043310449
sudut-1,301,0.301,0.436350410160,0.431626769377,0.132022820462
sudut-1,302,0.302,0.436862781502,0.431135154460,0.132002064038
sudut-1,303,0.303,0.437372066995,0.430646885573,0.131981047432
sudut-1,304,0.304,0.437878284844,0.430161938352,0.131959776805
sudut-1,305,0.305,0.438381453147,0.429680288626,0.131938258227
sudut-1,306,0.306,0.438881589905,0.429201912416,0.131916497679
sudut-1,307,0.307,0.439378713012,0.428726785936,0.131894501052
sudut-1,308,0.308,0.439872840266,0.428254885587,0.131872274148
sudut-1,309,0.309,0.440363989359,0.427786187958,0.131849822683
sudut-1,310,0.310,0.440852177887,0.427320669826,0.131827152287
sudut-1,311,0.311,0.441337423344,0.426858308150,0.131804268507
sudut-1,312,0.312,0.441819743126,0.426399080071,0.131781176803
sudut-1,313,0.313,0.442299154529,0.425942962914,0.131757882557
sudut-1,314,0.314,0.442775674753,0.425489934181,0.131734391065
sudut-1,315,0.315,0.443249320898,0.425039971554,0.131710707548
sudut-1,316,0.316,0.443720109969,0.424593052888,0.131686837142
sudut-1,317,0.317,0.444188058873,0.424149156217,0.131662784910
sudut-1,318,0.318,0.444653184420,0.423708259744,0.131638555835
sudut-1,319,0.319,0.445115503327,0.423270341848,0.131614154825
sudut-1,320,0.320,0.445575032214,0.422835381074,0.131589586711
sudut-1,321,0.321,0.446031787607,0.422403356140,0.131564856253
sudut-1,322,0.322,0.446485785937,0.421974245927,0.131539968136
sudut-1,323,0.323,0.446937043543,0.421548029486,0.131514926972
sudut-1,324,0.324,0.447385576668,0.421124686029,0.131489737303
sudut-1,325,0.325,0.447831401466,0.420704194932,0.131464403602
sudut-1,326,0.326,0.448274533996,0.420286535734,0.131438930270
sudut-1,327,0.327,0.448714990226,0.419871688133,0.131413321641
sudut-1,328,0.328,0.449152786033,0.419459631986,0.131387581981
sudut-1,329,0.329,0.449587937204,0.419050347305,0.131361715490
sudut-1,330,0.330,0.450020459435,0.418643814263,0.131335726302
sudut-1,331,0.331,0.450450368331,0.418240013183,0.131309618486
sudut-1,332,0.332,0.450877679409,0.417838924545,0.131283396046
sudut-1,333,0.333,0.451302408098,0.417440528977,0.131257062925
sudut-1,334,0.334,0.451724569737,0.417044807261,0.131230623003
sudut-1,335,0.335,0.452144179576,0.416651740327,0.131204080096
sudut-1,336,0.336,0.452561252782,0.416261309255,0.131177437963
sudut-1,337,0.337,0.452975804430,0.415873495268,0.131150700302
sudut-1,338,0.338,0.453387849512,0.415488279738,0.131123870750
sudut-1,339,0.339,0.453797402932,0.415105644180,0.131096952889
sudut-1,340,0.340,0.454204479508,0.414725570252,0.131069950240
sudut-1,341,0.341,0.454609093975,0.414348039755,0.131042866270
sudut-1,342,0.342,0.455011260982,0.413973034629,0.131015704389
sudut-1,343,0.343,0.455410995093,0.413600536955,0.130988467952
sudut-1,344,0.344,0.455808310790,0.413230528951,0.130961160259
sudut-1,345,0.345,0.456203222469,0.412862992973,0.130933784557
sudut-1,346,0.346,0.456595744447,0.412497911512,0.130906344041
sudut-1,347,0.347,0.456985890954,0.412135267195,0.130878841850
sudut-1,348,0.348,0.457373676142,0.411775042782,0.130851281076
sudut-1,349,0.349,0.457759114079,0.411417221165,0.130823664757
sudut-1,350,0.350,0.458142218752,0.411061785367,0.130795995881
sudut-1,351,0.351,0.458523004068,0.410708718543,0.130768277390
sudut-1,352,0.352,0.458901483853,0.410358003975,0.130740512171
sudut-1,353,0.353,0.459277671855,0.410009625076,0.130712703069
sudut-1,354,0.354,0.459651581740,0.409663565383,0.130684852878
sudut-1,355,0.355,0.460023227096,0.409319808559,0.130656964345
sudut-1,356,0.356,0.460392621433,0.408978338395,0.130629040172
sudut-1,357,0.357,0.460759778183,0.408639138801,0.130601083016
sudut-1,358,0.358,0.461124710700,0.408302193814,0.130573095486
sudut-1,359,0.359,0.461487432258,0.407967487591,0.130545080151
sudut-1,360,0.360,0.461847956060,0.407635004408,0.130517039532
sudut-1,361,0.361,0.462206295227,0.407304728664,0.130488976109
sudut-1,362,0.362,0.462562462806,0.406976644874,0.130460892320
sudut-1,363,0.363,0.462916471769,0.406650737672,0.130432790559
sudut-1,364,0.364,0.463268335012,0.406326991807,0.130404673181
sudut-1,365,0.365,0.463618065356,0.406005392146,0.130376542497
sudut-1,366,0.366,0.463965675549,0.405685923670,0.130348400781
sudut-1,367,0.367,0.464311178263,0.405368571472,0.130320250265
sudut-1,368,0.368,0.464654586098,0.405053320759,0.130292093143
sudut-1,369,0.369,0.464995911580,0.404740156851,0.130263931569
sudut-1,370,0.370,0.465335167161,0.404429065177,0.130235767661
sudut-1,371,0.371,0.465672365224,0.404120031278,0.130207603498
sudut-1,372,0.372,0.466007518077,0.403813040802,0.130179441122
sudut-1,373,0.373,0.466340637956,0.403508079506,0.130151282537
sudut-1,374,0.374,0.466671737030,0.403205133255,0.130123129715
sudut-1,375,0.375,0.467000827392,0.402904188019,0.130094984589
sudut-1,376,0.376,0.467327921067,0.402605229876,0.130066849058
sudut-1,377,0.377,0.467653030010,0.402308245005,0.130038724985
sudut-1,378,0.378,0.467976166107,0.402013219691,0.130010614202
sudut-1,379,0.379,0.468297341172,0.401720140322,0.129982518505
sudut-1,380,0.380,0.468616566954,0.401428993388,0.129954439658
sudut-1,381,0.381,0.468933855130,0.401139765479,0.129926379391
sudut-1,382,0.382,0.469249217310,0.400852443287,0.129898339403
sudut-1,383,0.383,0.469562665037,0.400567013602,0.129870321361
sudut-1,384,0.384,0.469874209786,0.400283463313,0.129842326901
sudut-1,385,0.385,0.470183862965,0.400001779409,0.129814357626
sudut-1,386,0.386,0.470491635915,0.399721948974,0.129786415111
sudut-1,387,0.387,0.470797539911,0.399443959187,0.129758500901
sudut-1,388,0.388,0.471101586163,0.399167797327,0.129730616510
sudut-1,389,0.389,0.471403785814,0.398893450763,0.129702763423
sudut-1,390,0.390,0.471704149942,0.398620906961,0.129674943097
sudut-1,391,0.391,0.472002689561,0.398350153478,0.129647156960
sudut-1,392,0.392,0.472299415620,0.398081177967,0.129619406413
sudut-1,393,0.393,0.472594339004,0.397813968168,0.129591692828
sudut-1,394,0.394,0.472887470535,0.397548511914,0.129564017551
sudut-1,395,0.395,0.473178820969,0.397284797131,0.129536381901
sudut-1,396,0.396,0.473468401001,0.397022811829,0.129508787170
sudut-1,397,0.397,0.473756221264,0.396762544111,0.129481234625
sudut-1,398,0.398,0.474042292328,0.396503982166,0.129453725506
sudut-1,399,0.399,0.474326624700,0.396247114271,0.129426261029
sudut-2,0,0.000,0.980000000000,0.010000000000,0.010000000000
sudut-2,1,0.001,0.977139040591,0.011964911603,0.010896047806
sudut-2,2,0.002,0.974296084983,0.013919672833,0.011784242184
sudut-2,3,0.003,0.971471017686,0.015864323342,0.012664658972
sudut-2,4,0.004,0.968663723974,0.017798902807,0.013537373219
sudut-2,5,0.005,0.965874089883,0.019723450924,0.014402459193
sudut-2,6,0.006,0.963102002203,0.021638007408,0.015259990388
sudut-2,7,0.007,0.960347348475,0.023542611989,0.016110039536
sudut-2,8,0.008,0.957610016986,0.025437304405,0.016952678609
sudut-2,9,0.009,0.954889896760,0.027322124406,0.017787978833
sudut-2,10,0.010,0.952186877558,0.029197111746,0.018616010696
sudut-2,11,0.011,0.949500849868,0.031062306180,0.019436843952
sudut-2,12,0.012,0.946831704905,0.032917747462,0.020250547632
sudut-2,13,0.013,0.944179334602,0.034763475346,0.021057190053
sudut-2,14,0.014,0.941543631604,0.036599529575,0.021856838821
sudut-2,15,0.015,0.938924489270,0.038425949886,0.022649560844
sudut-2,16,0.016,0.936321801659,0.040242776002,0.023435422339
sudut-2,17,0.017,0.933735463531,0.042050047634,0.024214488835
sudut-2,18,0.018,0.931165370341,0.043847804474,0.024986825185
sudut-2,19,0.019,0.928611418233,0.045636086194,0.025752495573
sudut-2,20,0.020,0.926073504036,0.047414932445,0.026511563519
sudut-2,21,0.021,0.923551525261,0.049184382852,0.027264091887
sudut-2,22,0.022,0.921045380091,0.050944477015,0.028010142895
sudut-2,23,0.023,0.918554967382,0.052695254502,0.028749778116
sudut-2,24,0.024,0.916080186656,0.054436754850,0.029483058494
sudut-2,25,0.025,0.913620938097,0.056169017563,0.030210044340
sudut-2,26,0.026,0.911177122544,0.057892082108,0.030930795348
sudut-2,27,0.027,0.908748641489,0.059605987913,0.031645370598
sudut-2,28,0.028,0.906335397075,0.061310774364,0.032353828561
sudut-2,29,0.029,0.903937292083,0.063006480808,0.033056227109
sudut-2,30,0.030,0.901554229937,0.064693146542,0.033752623521
sudut-2,31,0.031,0.899186114695,0.066370810820,0.034443074484
sudut-2,32,0.032,0.896832851044,0.068039512846,0.035127636110
sudut-2,33,0.033,0.894494344297,0.069699291772,0.035806363932
sudut-2,34,0.034,0.892170500388,0.071350186697,0.036479312915
sudut-2,35,0.035,0.889861225871,0.072992236667,0.037146537462
sudut-2,36,0.036,0.887566427909,0.074625480670,0.037808091421
sudut-2,37,0.037,0.885286014278,0.076249957635,0.038464028087
sudut-2,38,0.038,0.883019893354,0.077865706434,0.039114400212
sudut-2,39,0.039,0.880767974117,0.079472765873,0.039759260010
sudut-2,40,0.040,0.878530166142,0.081071174696,0.040398659162
sudut-2,41,0.041,0.876306379596,0.082660971582,0.041032648822
sudut-2,42,0.042,0.874096525234,0.084242195143,0.041661279623
sudut-2,43,0.043,0.871900514396,0.085814883923,0.042284601681
sudut-2,44,0.044,0.869718259001,0.087379076394,0.042902664605
